_id	model.x	model.y	clust_4	lemma	newspaper	country	formality	_cws.model	_ctxt.model	in_concept
geniaal/adj/volkskrant_20020419_12/186	-38.8724908565939	13.1345973393805	1	geniaal	volkskrant	Netherlands	quality	jaar/noun;al/adv;stuiter/adj;niet/adv;van/prep	<small>. Gewoon met een stuiterende bal zoals het hoort , en dat doen we vaak</small> <u>al</u><sup>15.449</sup> tientallen <u>jaren</u><sup>56.064</sup> . De <span class='target'>geniale</span> invoering <u>van</u><sup>4.05</sup> een <u>niet</u><sup>12.341</sup> <u>stuiterende</u><sup>6.758</sup> <small>bal heeft voor zeer velen van ons het plezier in een leuk spel drastisch bedorven</small>	yes
geniaal/adj/parool_20031002_28/237	15.301680904513	-5.03822837796031	2	geniaal	parool	Netherlands	popular	woord/noun;hoezo/adv	<small>Jo , dat werkt niet , maar ja , een man een man , een</small> <u>woord</u><sup>2.977</sup> een <u>woord</u><sup>2.977</sup> . " <span class='target'>Geniaal</span> . " <u>Hoezo</u><sup>2.211</sup> ? " <small></small>	yes
geniaal/adj/volkskrant_20011008_120/667	18.3685066670336	-18.4015024495801	2	geniaal	volkskrant	Netherlands	quality	even/adj;denk/verb;Muiswinkel/name	<small>Louis ' mond . ' Met Sparta ' , zei Barend een beetje meewarig .</small> Ik <u>dacht</u><sup>1.429</sup> <u>even</u><sup>8.68</sup> dat de <span class='target'>geniale</span> Erik van <u>Muiswinkel</u><sup>13.939</sup> een perfecte <small>Louis van Gaal neerzette , maar het was toch echt Louis van Gaal zelf ,</small>	yes
briljant/adj/de_morgen_20000608_01_28/48	35.5105093301396	38.4617282770555	2	briljant	de_morgen	Belgium	quality	Niro/name;ben/verb;Monseigneur/name;De/name;ongenoegen/noun;tot/prep;priester/noun	<small>De Niro , Robert Duvall , Charles Durning , Rose Gregorio en Cyril Cusack .</small> <u>Monseigneur</u><sup>13.329</sup> <u>De</u><sup>8.736</sup> <u>Niro</u><sup>24.355</sup> <u>is</u><sup>336.212</sup> een <span class='target'>briljante</span> <u>priester</u><sup>2.079</sup> . <u>Tot</u><sup>14.532</sup> <u>ongenoegen</u><sup>1.401</sup> van <small>zijn broer , politie-inspecteur Duvall , gaat hij nogal vertrouwelijk om met Charles Durning ,</small>	yes
geniaal/adj/het_nieuwsblad_20010130_01_459/250	1.67976518932844	-43.6354725521434	1	geniaal	het_nieuwsblad	Belgium	popular	Bach/name;Sebastian/name;uitzondering/noun	<small>februari , 8 en 29 maart , telkens van 20 tot 22 uur , de</small> luistercursusJohann <u>Sebastian</u><sup>30.942</sup> <u>Bach</u><sup>73.321</sup> . De <span class='target'>geniale</span> <u>uitzondering</u><sup>4.368</sup> . De cursus maakt <small>deel uit van het voorjaarspakket luistercursussen van de Universiteit Vrije Tijd van het Davidsfonds .</small>	yes
briljant/adj/het_nieuwsblad_20041201_01_82/39	-36.4898052479464	-19.3376798327755	3	briljant	het_nieuwsblad	Belgium	popular	CLAEYS/name;met/prep;redding/noun;op/prep;poging/noun	<small>Denny DECORTE VK IEPER Neemt alle vier de treffers voor zijn rekening tegen Lauwe Hans</small> <u>CLAEYS</u><sup>5.549</sup> KOKSIJDE Pakt uit <u>met</u><sup>88.375</sup> <span class='target'>briljante</span> <u>redding</u><sup>10.808</sup> <u>op</u><sup>19.022</sup> een <u>poging</u><sup>1.119</sup> van <small>Swietek en bezorgt zijn ploeg een punt Davy SAINT-GERMAIN LANGEMARK Loopt er opnieuw bij na</small>	yes
briljant/adj/parool_20030409_66/405	31.7287676826694	13.2253123215552	2	briljant	parool	Netherlands	popular	Rowan/name;Atkinson/name;misschien/adv;ben/verb;word/verb;komiek/noun	<small>man die de hoofdrol speelt reist de film achterna om zijn plicht te doen .</small> <u>Rowan</u><sup>10.328</sup> <u>Atkinson</u><sup>15.129</sup> mag <u>misschien</u><sup>15.88</sup> een <span class='target'>briljant</span> <u>komiek</u><sup>37.399</sup> <u>zijn</u><sup>336.212</sup> , hij <u>wordt</u><sup>81.253</sup> <small>nerveus van het feit dat iedereen naar het puntje van zijn stoel schuift als hij</small>	yes
briljant/adj/volkskrant_20030923_57/69	41.535074324221	-1.31653494052416	2	briljant	volkskrant	Netherlands	quality	Fiction/name;ben/verb;hoe/adj;kan/verb;ben/verb;resultaat/noun	<small>ritme aan te geven . Tijdens zijn monologen in The Comfort of Strangers en Pulp</small> <u>Fiction</u><sup>3.698</sup> <u>was</u><sup>336.212</sup> te horen <u>hoe</u><sup>38.286</sup> <span class='target'>briljant</span> het <u>resultaat</u><sup>3.395</sup> <u>kan</u><sup>38.579</sup> <u>zijn</u><sup>336.212</sup> . <small>Het stemgebruik maakte van hem een specialist in misdadigers en freaks , maar A Business</small>	yes
briljant/adj/nrc_handelsblad_20010602_137/381	3.00417948357582	24.9190537670987	1	briljant	nrc_handelsblad	Netherlands	quality	als/prep;ben/verb;collega/noun;juist/adv;ben/verb;bestempel/verb	<small>verdachte dan een door hem geschreven intellectueel essay dat door drie buren en een vage</small> <u>collega</u><sup>7.486</sup> <u>is</u><sup>336.212</sup> gelezen en <u>als</u><sup>272.772</sup> <span class='target'>briljant</span> <u>is</u><sup>336.212</sup> <u>bestempeld</u><sup>1.46</sup> . <u>Juist</u><sup>2.586</sup> die <small>declaraties geven de kleinburgerlijkheid aan . Het lullige grabbelaarsgedrag . Daarbij : de Pepertjes zelf</small>	yes
geniaal/adj/de_morgen_19990331_01_43/300	16.8197888266393	-42.0529192118544	1	geniaal	de_morgen	Belgium	quality	avond_DIM/noun;Gent/name;Antwerpen/name;vroomheid/noun	<small>1000 Brussel . Tickets : 650 tot 1.000 frank ( 16,11 tot 24,79 euro )</small> . Tel. 02/511.34.33 . <u>Avondje</u><sup>5.261</sup> <span class='target'>geniale</span> <u>vroomheid</u><sup>15.476</sup> <u>Antwerpen</u><sup>2.018</sup> , <u>Gent</u><sup>2.806</sup> , <small>Tongeren Ook als u het heiligen van de dag des heren al lang aan uw</small>	yes
briljant/adj/het_laatste_nieuws_20020826_01_31/26	29.7385245557509	-15.9474444528179	2	briljant	het_laatste_nieuws	Belgium	popular	voorbij/adj;op/prep;nacht/noun;zet_in/verb;wijze/noun	<small>Waregems muziekfestival boeit tot laatste noot De Waregem Koerse-feesten werden het voorbije weekend op een</small> het <u>voorbije</u><sup>8.957</sup> weekend <u>op</u><sup>19.022</sup> een <span class='target'>briljante</span> <u>wijze</u><sup>281.01</sup> <u>ingezet</u><sup>2.788</sup> . De <u>Nacht</u><sup>3.608</sup> <small>van de Humor , de Kleinste Steeple en het festival Bockor Music waren voltreffers .</small>	yes
geniaal/adj/parool_20040607_26/44	49.909873144653	24.9452468502474	2	geniaal	parool	Netherlands	popular	zal/verb;luk/verb;ben/verb;kom/verb	<small>kampioenschap te spelen , ontbreekt nog . " Klopt , maar als alles al zou</small> <u>lukken</u><sup>1.333</sup> , <u>zou</u><sup>25.397</sup> het helemaal <span class='target'>geniaal</span> <u>zijn</u><sup>342.896</sup> . Maar dat <u>komt</u><sup>4.337</sup> <small>nog wel . " Dan is er nog het vermaledijde systeem met de ruit ,</small>	no
briljant/adj/algemeen_dagblad_20020406_94/170	37.0051269785161	18.456148301442	2	briljant	algemeen_dagblad	Netherlands	popular	ondanks/prep;ben/verb;iemand/noun;tacticus/noun	<small>leger van de zuiderlingen omdat hij slavernij verkoos boven vrijheid voor de zwarten , maar</small> hij <u>was</u><sup>336.212</sup> <u>ondanks</u><sup>3.326</sup> dat een <span class='target'>briljant</span> <u>tacticus</u><sup>66.555</sup> en <u>iemand</u><sup>13.231</sup> die de <small>Amerikaanse Burgeroorlog van de kant van de ` Confederates ' militair gezien zo goed als</small>	yes
briljant/adj/algemeen_dagblad_20040610_140/362	10.5395527196199	-31.2398865953899	1	briljant	algemeen_dagblad	Netherlands	popular	William/name;Somerset/name;beheerst/adj;Freeman/name;rol/noun	<small>op de zoveelste seriemoordenaar . Het laat in de eerste plaats de gemoedsgesteldheid zien van</small> inspecteur <u>William</u><sup>3.519</sup> <u>Somerset</u><sup>4.324</sup> ( een <span class='target'>briljant</span> <u>beheerste</u><sup>13.642</sup> <u>rol</u><sup>17.811</sup> van Morgan <u>Freeman</u><sup>2.253</sup> <small>) .</small>	yes
briljant/adj/de_morgen_20010126_01_192/47	-2.96462013798645	-47.1573232922321	1	briljant	de_morgen	Belgium	quality	Street/name;Saxophone/name;Quartet/name;puzzelaars/noun	<small>tamelijk brede waaier van temperamenten . Je hebt bijvoorbeeld de stoere mannen van het 29th</small> <u>Street</u><sup>2.115</sup> <u>Saxophone</u><sup>19.442</sup> <u>Quartet</u><sup>12.509</sup> , de <span class='target'>briljante</span> <u>puzzelaars</u><sup>20.678</sup> van Rova en de <small>hele school die in het zog van wijlen Julius Hemphill ontstaan is . Die laatste</small>	yes
geniaal/adj/parool_20040426_36/115	-21.81401094342	26.4083993925848	1	geniaal	parool	Netherlands	popular	voor/prep;Xavi/name;Ronaldinho/name;actie/noun;van/prep	<small>. Real probeerde de schade te beperken , maar dat was tevergeefs . Vijf minuten</small> <u>voor</u><sup>42.523</sup> tijd rondde <u>Xavi</u><sup>6.879</sup> een <span class='target'>geniale</span> <u>actie</u><sup>27.08</sup> <u>van</u><sup>4.05</sup> <u>Ronaldinho</u><sup>4.416</sup> - die <small>de bal met een listig lobje in het strafschopgebied dropte - af en bezorgde daarmee</small>	yes
briljant/adj/volkskrant_20000829_50/93	6.98391662733943	-38.193746225866	1	briljant	volkskrant	Netherlands	quality	meeslepend/adj;overtuigend/adj;ga/verb;eigen/adj	<small>Prijs is Mutsaers ' werk nog volop in ontwikkeling . ' Maar wie zo eigenzinnig</small> , <u>overtuigend</u><sup>45.011</sup> , <u>meeslepend</u><sup>28.048</sup> en <span class='target'>briljant</span> haar <u>eigen</u><sup>1.871</sup> gang <u>gaat</u><sup>31.183</sup> , <small>verdient nu al de Huygens Prijs . ' De jury , bestaande uit onder anderen</small>	yes
briljant/adj/het_nieuwsblad_19991222_01_557/315	30.9189185737908	-46.0954841307703	1	briljant	het_nieuwsblad	Belgium	popular	van/name;ingeving/noun	<small>te vragen van de koppige prinses . Gelukkig krijgt Pacino , de brutale hofnar van</small> prins Roland <u>van</u><sup>1.404</sup> Chokolakije een <span class='target'>briljante</span> <u>ingeving</u><sup>187.555</sup> . Als hij zich <small>eens al prins uitgaf ? " Die persoonsverwisseling zorgt voor heel wat geestige situaties .</small>	yes
geniaal/adj/de_standaard_20020711_01_37/161	1.98190836044611	-40.2106267263868	1	geniaal	de_standaard	Belgium	quality	deFilharmonie/noun;van/prep;hoor/verb;compositie/noun;klink/adj	<small>begeesterd zijn door muziek . Tijdens de bijna honderd ( ! ) concerten per seizoen</small> <u>van</u><sup>4.05</sup> <u>deFilharmonie</u><sup>8.034</sup> <u>hoor</u><sup>2.202</sup> je zulke <span class='target'>geniale</span> <u>composities</u><sup>44.376</sup> en het <u>klinkende</u><sup>5.031</sup> resultaat <small>van teamwork en ontelbare beslissingen ... Tijdens de zomer heb je wel meer tijd om</small>	yes
briljant/adj/parool_20000829_74/92	7.1558566711719	-39.507140324511	1	briljant	parool	Netherlands	popular	meeslepend/adj;overtuigend/adj;ga/verb;eigen/adj	<small>Prijs is Mutsaers ' werk nog volop in ontwikkeling . ' Maar wie zo eigenzinnig</small> , <u>overtuigend</u><sup>45.011</sup> , <u>meeslepend</u><sup>28.048</sup> en <span class='target'>briljant</span> haar <u>eigen</u><sup>1.871</sup> gang <u>gaat</u><sup>31.183</sup> , <small>verdient nu al de Huygens Prijs . ' De Jan Campert Stichting kende ook de</small>	yes
briljant/adj/parool_20020711_54/333	-32.2975420626735	-21.1204042404823	3	briljant	parool	Netherlands	popular	Winnen/name;tamelijk/adj;met/prep;zin/noun	<small>af en toe psychologisch-filosofische overpeinzingen die echter nooit vervelend diepzinnig zijn . En over doping</small> komt <u>Winnen</u><sup>4.664</sup> <u>met</u><sup>88.375</sup> deze <u>tamelijk</u><sup>32.678</sup> <span class='target'>briljante</span> , rake <u>zinnen</u><sup>6.082</sup> : " <small>Het peloton blijft onverminderd een autistische gemeenschap . Nooit eerder zag ik een groep mensen</small>	yes
briljant/adj/volkskrant_20020212_5/76	-2.4255393898242	-8.34447404642539	1	briljant	volkskrant	Netherlands	quality	oprecht/adj;daad_krachtig/adj;debater/noun;zal/verb	<small>Nederland . Die kiezers zijn deze gevestigde politieke orde spuugzat . Pim Fortuyn is eerlijk</small> , <u>oprecht</u><sup>1.919</sup> <u>daadkrachtig</u><sup>8.089</sup> en een <span class='target'>briljant</span> <u>debater</u><sup>53.079</sup> en <u>zou</u><sup>40.535</sup> de eerste <small>president van Nederland moeten zijn . Hij is op dit moment de enige man die</small>	yes
briljant/adj/volkskrant_20040826_kk_75/222	-18.8152145806372	24.536283373217	1	briljant	volkskrant	Netherlands	quality	sommig/adj;altijd/adv;elitair/adj;heb/verb;voor/prep;maak/verb;theater/noun	<small>met voorstellingen als De Wespenfabriek , Rotjoch en de vierdelige Proust-cyclus technisch geavanceerd , volgens</small> <u>sommigen</u><sup>3.067</sup> <u>elitair</u><sup>1.263</sup> , maar <u>altijd</u><sup>15.418</sup> <span class='target'>briljant</span> <u>theater</u><sup>12.217</sup> <u>heeft</u><sup>4.339</sup> <u>gemaakt</u><sup>1.129</sup> . <u>Voor</u><sup>18.664</sup> <small>het oeuvre van Cassiers heeft Kramer grote bewondering , hoewel hij meer van diens sobere</small>	yes
geniaal/adj/het_laatste_nieuws_20040416_01_1000/170	-5.22224785898947	7.86157886861747	1	geniaal	het_laatste_nieuws	Belgium	popular	Bryant/name;NBA/name;klas_bak/noun	<small>bij de Lakers hun titeldroom te vervullen . Oandapos;Neal blijft sterkste andapos; force andapos; in</small> de <u>NBA</u><sup>1.672</sup> , <u>Bryant</u><sup>3.326</sup> de <span class='target'>geniaalste</span> <u>klasbak</u><sup>4.789</sup> . - Zorgt procesdreiging <small>in verkrachtingszaak voor verstoring bij Bryant ? Hebben de oudjes Malone ( 40 ) en</small>	yes
geniaal/adj/het_nieuwsblad_20031215_01_391/232	42.0734771953356	-16.8418466399186	1	geniaal	het_nieuwsblad	Belgium	popular	door/prep;kenmerk/verb;word/verb;populair/adj;vondst/noun	<small>. VTM houdt een vijfde reeks van het realityprogramma nog in beraad . Deze editie</small> <u>werd</u><sup>48.263</sup> vooral <u>gekenmerkt</u><sup>3.599</sup> <u>door</u><sup>1.389</sup> een <span class='target'>geniale</span> <u>vondst</u><sup>499.119</sup> , waarbij de <u>populairste</u><sup>1.241</sup> <small>bewoners eerst uit het Huis werden gestemd , zonder dat de kandidaten daarover werden ingelicht</small>	yes
briljant/adj/volkskrant_20000127_169/146	38.412190620668	32.5064397437382	2	briljant	volkskrant	Netherlands	quality	Rowling/name;ben/verb;kind_boek/noun;schrijfster/noun	<small>als een knieval voor het publiek . Van het kinderboek zijn 27 miljoen exemplaren verkocht</small> . ' <u>Rowling</u><sup>1.89</sup> <u>is</u><sup>336.212</sup> een <span class='target'>briljante</span> <u>schrijfster</u><sup>11.71</sup> van <u>kinderboeken</u><sup>4.324</sup> , maar <small>alleen mensen die weigeren op te groeien , eisen dat Harry Potter ook behandeld moet</small>	yes
briljant/adj/algemeen_dagblad_20020905_193/3	29.9428577706182	-1.48229639208627	2	briljant	algemeen_dagblad	Netherlands	popular	;van/name;juist/adj;Kay/name;vind/verb	<small></small>  <span class='target'>Briljant</span> <u>juist</u><sup>1.55</sup> , <u>vindt</u><sup>52.96</sup> <u>Kay</u><sup>6.368</sup> <u>van</u><sup>1.404</sup> <small>de Linde , mediastrateeg van Leefbaar Nederland .</small>	yes
briljant/adj/volkskrant_20000310_13/214	-33.3137838832694	-13.0124768972944	3	briljant	volkskrant	Netherlands	quality	op/adj;met/prep;voor/prep;Audina/name	<small>, maar de winst ging met 11-9 naar Audina . De tweede game ging gelijk</small> <u>op</u><sup>4.892</sup> , maar <u>met</u><sup>88.375</sup> enkele <span class='target'>briljante</span> slagen zorgde <u>Audina</u><sup>3.157</sup> <u>voor</u><sup>18.664</sup> de <small>sensatie ( 11-9 ) . Volgens Van Dooremalen is Audina momenteel sterker dan tijdens de</small>	NA
briljant/adj/het_laatste_nieuws_19990706_01_143/44	-51.1384252983728	38.1671377307035	4	briljant	het_laatste_nieuws	Belgium	popular	trouw/verb;vier/verb;Atlantis/name;rust_huis/noun;in/prep;bruiloft/noun	<small>Charles Portaels ( 88 jaar ) en Sabina Walravens ( 87 ) zijn 65 jaar</small> <u>getrouwd</u><sup>14.34</sup> . Zij <u>vierden</u><sup>295.914</sup> hun <span class='target'>briljanten</span> <u>bruiloft</u><sup>254.691</sup> <u>in</u><sup>63.223</sup> het <u>rusthuis</u><sup>32.648</sup> <u>Atlantis</u><sup>3.008</sup> <small>van Johan Durang en Astrid Swaelens waar Charles en Sabina verblijven . Familielid Danielle Leuckx</small>	no
briljant/adj/volkskrant_20011217_13/51	-25.4352556922294	-31.5682950117291	2	briljant	volkskrant	Netherlands	quality	vooral/adv;aan/prep;dank/verb;spel/noun;Ni/name;Xialian/name	<small>De wedstrijd leverde een daverende verrassing op . De winst van de Klazienaveense landskampioen was</small> <u>vooral</u><sup>10.18</sup> te <u>danken</u><sup>5.018</sup> <u>aan</u><sup>69.868</sup> het <span class='target'>briljante</span> <u>spel</u><sup>135.587</sup> van <u>Ni</u><sup>4.203</sup> <u>Xialian</u><sup>9.277</sup> . <small>Diezelfde fans maakten weer eens de metamorfose mee die Ni doormaakte . Zo goed als</small>	yes
geniaal/adj/het_nieuwsblad_20030912_01_531/73	0.71607741192573	-40.4552189351916	1	geniaal	het_nieuwsblad	Belgium	popular	compositie/noun;met/prep;beeldhouwer/noun;voet/noun;krijg/verb;Cellini/name	<small>uit om Berlioz ' opera Benvenuto Cellini in concertante vorm te brengen . Berlioz wou</small> <u>met</u><sup>6.675</sup> zijn <u>compositie</u><sup>44.376</sup> over de <span class='target'>geniale</span> <u>beeldhouwer</u><sup>23.7</sup> <u>Cellini</u><sup>20.1</sup> vaste <u>voet</u><sup>3.412</sup> <u>krijgen</u><sup>3.415</sup> <small>in het Parijse muziekleven . De partituur bevat een groot aantal veeleisende solistische partijen .</small>	yes
geniaal/adj/het_nieuwsblad_20020607_01_589/163	12.3084891908426	-6.86406907101603	2	geniaal	het_nieuwsblad	Belgium	popular	af/adv;laat/verb;en/adv;toe/adv;Fadiga/name;ding/noun	<small>tegen Uruguay moet volstaan " Vooral de tweede helft was een leuk kijkstuk . Khalilou</small> <u>Fadiga</u><sup>4.277</sup> <u>liet</u><sup>2.712</sup> <u>af</u><sup>6.074</sup> <u>en</u><sup>1.942</sup> <u>toe</u><sup>7.248</sup> <span class='target'>geniale</span> <u>dingen</u><sup>27.589</sup> zien . De gewezen <small>Bruggeling ontsnapte in de eerste helft wel aan rood toen hij natrapte en een robbertje</small>	yes
briljant/adj/parool_20020423_120/132	-15.5575805002533	17.6022193812927	1	briljant	parool	Netherlands	popular	side/noun;ooit/adv;house/noun;this/noun;gecoverd/noun;door/prep;Scream/name;Primal/name	<small>Seeds en de psychedelische rock van The 13th Floor Elevators ( het mooie Slip in</small> <u>side</u><sup>4.508</sup> <u>this</u><sup>3.521</sup> <u>house</u><sup>1.169</sup> , <u>ooit</u><sup>28.076</sup> <span class='target'>briljant</span> <u>gecoverd</u><sup>8.763</sup> <u>door</u><sup>6.571</sup> <u>Primal</u><sup>5.441</sup> <u>Scream</u><sup>10.191</sup> ) <small>belanden we bij de proto-Strokes , de New York Dolls , het nummer Trash uit</small>	yes
briljant/adj/het_laatste_nieuws_20001219_01_51/58	43.053146955889	21.6276881157026	2	briljant	het_laatste_nieuws	Belgium	popular	ben/verb;diamant/noun;goed/adj;jaar/noun	<small>en Leonie Van De Velde ( 89 ) . Want na zilver , goud en</small> <u>diamant</u><sup>112.952</sup> <u>waren</u><sup>336.212</sup> ze <u>goed</u><sup>2.47</sup> voor <span class='target'>briljant</span> ofwel 65 <u>jaar</u><sup>47.203</sup> trouw . <small>Hun geheim ? andquot; Veel van elkaar kunnen verdragen andquot; , verklapt Frans . Dit</small>	no
briljant/adj/de_morgen_20020805_01_80/219	-1.20079960872442	-43.5643182758407	1	briljant	de_morgen	Belgium	quality	Spilfiguur/name;Piet/name;Goddaer/name;arrangeur/noun;blijk/verb	<small>Sweet Instigator ' als de nieuwe single ' Word Up ' op gejuich onthaald .</small> <u>Spilfiguur</u><sup>8.007</sup> <u>Piet</u><sup>2.03</sup> <u>Goddaer</u><sup>6.262</sup> , een <span class='target'>briljante</span> figuur en <u>arrangeur</u><sup>19.214</sup> , <u>bleek</u><sup>4.033</sup> <small>live ook nog eens een bijzonder goede soulzanger , maar als performer viel hij dan</small>	yes
briljant/adj/nrc_handelsblad_20020213_119/39	-9.9275860614773	24.0718959819206	1	briljant	nrc_handelsblad	Netherlands	quality	ga/verb;can/noun;you/noun;Caprio/name;jong/adj;oplichter/noun	<small>Steven Spielberg , waarvoor de opnamen op 11 februari begonnen zijn . Catch me if</small> <u>you</u><sup>3.855</sup> <u>can</u><sup>3.983</sup> <u>gaat</u><sup>31.183</sup> over een <span class='target'>briljante</span> <u>jonge</u><sup>67.185</sup> <u>oplichter</u><sup>4.077</sup> ( Di <u>Caprio</u><sup>5.837</sup> <small>) die door een FBI-agent ( Hanks ) op de hielen wordt gezeten .</small>	yes
briljant/adj/parool_20011018_111/261	42.7449961508973	34.1535816888651	2	briljant	parool	Netherlands	popular	ben/verb;reportage_fotograaf/noun	<small>was . Bovendien kwam deze kritiek niet alleen van een niet-Amerikaan ( Griffith is Welshman</small> ) hij <u>is</u><sup>336.212</sup> bovendien een <span class='target'>briljant</span> <u>reportagefotograaf</u><sup>9.963</sup> , dus zijn stelling <small>was moeilijk te weerleggen . Het boek opent met beelden uit het dagelijkse leven in</small>	yes
briljant/adj/parool_20030531_120/57	36.2241439888546	32.2375913722392	2	briljant	parool	Netherlands	popular	acteur/noun;ben/verb;	<small>en dat het toch boeiend blijft . Het script is geweldig : scherp en subtiel</small> . En de <u>acteurs</u><sup>52.891</sup> <u>zijn</u><sup>336.212</sup> <span class='target'>briljant</span> . Je gaat eerst mee <small>in de motieven van de cokedealer , gespeeld door Ethan Hawke . Je krijgt sympathie</small>	yes
geniaal/adj/nrc_handelsblad_20040302_76/179	44.8571849807703	34.8613199733346	2	geniaal	nrc_handelsblad	Netherlands	quality	ben/verb;niet/adv	<small>kan makkelijker , sneller en veiliger . Sommige technieken hebben eeuwigheidswaarde . Het wiel bijvoorbeeld</small> . Die ronde vorm <u>is</u><sup>342.896</sup> <span class='target'>geniaal</span> , <u>niet</u><sup>12.341</sup> te verbeteren . <small>Of neem het cilinderslot , het binnenwerk van het gros van de huisdeursloten . Steek</small>	yes
briljant/adj/het_laatste_nieuws_19990430_01_594/499	29.0122025722283	-14.5108480589246	2	briljant	het_laatste_nieuws	Belgium	popular	op/prep;seizoen/noun;ben/verb;wijze/noun	<small>ik het liever anders , maar ik denk dat we zowel mentaal als fysiek klaar</small> <u>zijn</u><sup>336.212</sup> om het <u>seizoen</u><sup>1.785</sup> <u>op</u><sup>19.022</sup> <span class='target'>briljante</span> <u>wijze</u><sup>281.01</sup> af te sluiten . <small>Hopelijk kunnen we zondag in onze eigen accommodaties het feest al inzetten .</small>	no
briljant/adj/nrc_handelsblad_20001202_23/670	-1.97952336079145	36.3360422859198	1	briljant	nrc_handelsblad	Netherlands	quality	naam/noun;als/prep;pleiter/noun;niet/adv	<small>kwadranten . De advocaat namens de Democraten , professor Laurence Tribe , van Harvard University</small> , maakte zijn <u>naam</u><sup>7.455</sup> <u>als</u><sup>272.772</sup> <span class='target'>briljant</span> <u>pleiter</u><sup>13.057</sup> <u>niet</u><sup>5.714</sup> helemaal waar . <small>Zijn wat saaie opponent Olson had de feiten beter op een rijtje , en de</small>	yes
briljant/adj/het_laatste_nieuws_20040504_01_813/185	-28.0230855076939	-21.7716501980606	3	briljant	het_laatste_nieuws	Belgium	popular	winst/noun;wissel_af/verb;Kerksken/name;met/prep;ding/noun	<small>om uit te lopen naar 12-9 . Daarmee waren we al bijna zeker van de</small> <u>winst</u><sup>4.659</sup> , al <u>wisselde</u><sup>55.309</sup> <u>Kerksken</u><sup>1.714</sup> <span class='target'>briljante</span> <u>dingen</u><sup>4.466</sup> af <u>met</u><sup>88.375</sup> veel fouten <small>. Het maakte onze rekening niet en wij pakten de punten . andquot; Zondag had</small>	yes
briljant/adj/algemeen_dagblad_20000609_93/176	10.5972897096715	19.7874672275858	1	briljant	algemeen_dagblad	Netherlands	popular	gisteren/adv;meest/adj;tijd/noun;tekenaar/noun;politiek/adj	<small>in de staat North Carolina . Uitgever Hopward A. Tyner van de Chicago Tribune noemde</small> hem <u>gisteren</u><sup>24.851</sup> ` de <u>meest</u><sup>70.523</sup> <span class='target'>briljante</span> <u>politiek</u><sup>3.672</sup> <u>tekenaar</u><sup>14.56</sup> van deze <u>tijd</u><sup>11.555</sup> <small>' . 11.04</small>	yes
briljant/adj/nrc_handelsblad_20010713_2990/9	2.05153492674345	9.71949500722228	1	briljant	nrc_handelsblad	Netherlands	quality	altijd/adv;niet/adv;tot/prep;resultaat/noun	<small>Dat leidt niet altijd tot een</small> leidt <u>niet</u><sup>5.714</sup> <u>altijd</u><sup>15.418</sup> <u>tot</u><sup>14.532</sup> een <span class='target'>briljant</span> <u>resultaat</u><sup>3.395</sup> . <small></small>	no
geniaal/adj/de_standaard_20030531_01_14/56	45.5408323235599	30.8645120163615	2	geniaal	de_standaard	Belgium	quality	ontkom/verb;ben/verb;aan/prep;gestuntel/noun	<small>deze glimlachende vruchtbaarheidsgodin gezien . Alleen al door de fluorescerend gele achtergrond is er geen</small> <u>ontkomen</u><sup>2.98</sup> <u>aan</u><sup>4.281</sup> . <u>Is</u><sup>342.896</sup> dit <span class='target'>geniale</span> reclame of puur <u>gestuntel</u><sup>5.426</sup> ? <small>Opvallen doet de dame zeker . Maar overtuigen om mijn tuin te trakteren op Viano</small>	yes
briljant/adj/algemeen_dagblad_20040127_38/423	-21.8941801663658	-19.5408428069905	1	briljant	algemeen_dagblad	Netherlands	popular	scherp/adj;-In/noun;door/prep;Donald/name	<small>een kwijlende hond ( 1989 ) ) . 20.30 M. A. S. H. ***** RTL</small> 5 <u>-In</u><sup>5.14</sup> een <u>scherpe</u><sup>10.396</sup> , <span class='target'>briljante</span> anti-oorlogskomedie leiden de <u>door</u><sup>6.571</sup> <u>Donald</u><sup>2.141</sup> <small>Sutherland , Elliott Gould en Tom Skerritt gespeelde chirurgen een mobiel veldhospitaal .</small>	yes
briljant/adj/parool_19990319_134/151	-44.9351221846452	-3.85182654072958	1	briljant	parool	Netherlands	popular	Laura/name;in/prep;Linney/name;medium_satire/noun;ingetogen/adj;ontdek/verb;opmerkelijk/adj	<small>***** ( VS 1998 ) Regie Peter Weir , met im Carrey , Ed Harris</small> en <u>Laura</u><sup>9.951</sup> <u>Linney</u><sup>38.023</sup> . <u>In</u><sup>63.223</sup> <span class='target'>briljante</span> <u>mediasatire</u><sup>85.873</sup> <u>ontdekt</u><sup>9.471</sup> een <u>opmerkelijk</u><sup>18.185</sup> <u>ingetogen</u><sup>27.732</sup> <small>Carrey dat zijn leven een groot complot is . Vooraf meer weten is minder genieten</small>	yes
geniaal/adj/nrc_handelsblad_20020328_139/366	-11.0193492283418	-34.8290531753575	1	geniaal	nrc_handelsblad	Netherlands	quality	Scott/name;sterf/verb	<small>vooruit en Vierdijk blijkt met succes het grote basboek te hebben gelezen , met name</small> het hoofdstuk <u>Scott</u><sup>3.994</sup> LaFaro , <span class='target'>geniaal</span> en jong <u>gestorven</u><sup>1.214</sup> . Dat <small>het resultaat doelbewust ` Universal ' is , jazz als ultieme ` wereldmuziek ' ,</small>	yes
